寘	おく い.れる と.める
寙	ものう.い う.む なま.ける おこた.る
寚	たから
寛	くつろ.ぐ ひろ.い ゆる.やか
寝	ね.る ね.かす い.ぬ みたまや や.める
寞	さび.しい
察	
寠	まず.しい やつ.れる ちいさ.い
寡	
寢	ね.る ね.かす い.ぬ みたまや や.める
寤	さ.める
寥	さび.しい
實	み みの.る まこと.に みの.り みち.る
寧	むし.ろ
寨	とりで
審	つまび.らか つぶさ.に
寫	うつ.す うつ.る
寬	ひろい ゆるやか くつろぐ
寮	
寯	あつ.める あつ.まる すぐ.れる
寰	
寱	ねごと おどろ.く
寳	たから
寴	した.しい した.しく
寵	めぐ.み めぐ.む
寶	たから
寸	
寺	てら
寽	と.る つま.む
対	あいて こた.える そろ.い つれあ.い なら.ぶ むか.う
寿	ことぶき ことぶ.く ことほ.ぐ
封	
専	もっぱ.ら
尃	しく あまねし もと はらう
射	い.る さ.す う.つ
尅	かつ
将	まさ.に はた まさ ひきい.る もって
將	まさ.に はた ひきい.る もって
專	もっぱ.ら
尉	
尊	たっと.い とうと.い たっと.ぶ とうと.ぶ
尋	たず.ねる ひろ
尌	た.てる た.つ わらわ しもべ
對	あいて こた.える そろ.い つれあ.い なら.ぶ むか.う
導	みちび.く
小	ちい.さい こ- お- さ-
少	すく.ない すこ.し
尒	しかり わける なんじ ちかい
尓	なんじ しかり その のみ
尖	とが.る さき するど.い
尗	まめ
尚	なお
尞	かがりび
尟	すくな.い
尠	すくな.い
尢	
尣	まげあし
尤	もっと.も とが.める
尦	ゆきなや.む
尨	むくいぬ
尩	あしなえ ま.がる よわ.い
尫	あしなえ ま.がる よわ.い
尬	あしなえ
尭	たか.い
尮	あしなえ せむし
尰	
就	つ.く つ.ける
尲	
尵	うまがや.む
尶	
尸	かたしろ
尹	おさ ただ.す
尺	
尻	しり
尼	あま
尽	つ.くす -つ.くす -づ.くし -つ.く -づ.く -ず.く つ.きる つ.かす さかづき ことごと.く つか つき
尾	お
尿	
局	つぼね
屁	へ おなら
居	い.る -い お.る
屆	とど.ける とど.く
屈	かが.む かが.める
届	とど.ける -とど.け とど.く
屋	や
屍	しかばね
屎	くそ
屏	おお.う しりぞ.く びょう.ぶ
屐	はきもの
屑	くず いさぎよ.い
屓	
展	
屙	
屚	も.る も.れる も.らす
屛	しりぞく おおう
屜	くつしき しきわら
属	さかん つく やから
屟	
屠	ほふ.る
屡	しばしば
屢	しばしば
屣	ぞうり
層	
履	は.く
屧	しきわら くつしき
屨	くつ
屩	いとぐつ くつしき しきわら
屬	さかん つく やから
屭	さかん きび.しい
屮	ひだりて
屯	
屰	さか.らう
山	やま
屴	そび.える
屵	きしがたかい あおご
屶	なた たな
屹	そばだ.つ
屺	
屻	
屼	
屽	
岇	やまのたかい
岈	こだま
岊	
岌	たか.い
岏	けわ.しい たか.い
岐	
岑	みね
岒	
岔	
岝	
岟	ふもと
岠	
岡	おか
岢	
岣	いただ.き
岦	
岧	
岨	いしやま そば
岩	いわ
岪	やまみち
岫	みさき くき みね
岬	みさき
岭	
岱	
岲	
岳	たけ
岴	けわ.しい
岵	やま
岶	
岷	
岸	きし
岺	
岻	
岼	ゆり
岾	やま はけ
峅	くら
峇	
峉	
峋	
峐	
峒	
峗	
峙	そばだ.つ
峝	えびす
峠	とうげ
峡	はざま
峨	けわ.しい
峩	けわ.しい
峪	たに
峭	きび.しい けわ.しい
峮	つら.なる
峯	みね ね
峰	みね ね
峱	
峲	
峴	けわ.しい
島	しま
峺	
峻	けわ.しい たか.い
峽	はざま
崁	くぼみ
崆	
崇	あが.める
崋	
崍	
崎	さき さい みさき
崐	
崑	
崒	けわ.しい
崔	がけ
崕	がけ
崖	がけ きし はて
崗	おか
崘	
崙	
崚	
崛	そばだ.つ たか.い
崝	
崟	みね
崠	
崢	
崣	
崤	
崦	
崧	そばだ.つ
崩	くず.れる -くず.れ くず.す
崫	そばだ.つ
崱	
崴	
崹	
崽	こども
崿	がけ きし
嵂	けわ.しい
嵃	けわ.しい
嵆	
嵇	
嵈	
嵊	
嵋	
嵌	は.める は.まる あな
嵎	くま
嵐	あらし
嵑	そび.える いしぶみ
嵒	いわ けわ.しい
嵓	
嵕	
嵙	やましな
嵜	さき さい みさき
嵟	たか.い
嵠	たに たにがわ
嵡	
嵢	
嵤	
嵩	かさ かさ.む たか.い
嵪	かた.い やせてかたいつち
嵬	
嵭	くず.れる
嵯	
嵰	
嵳	
嵶	たお.やか たわ.む
嵹	
嵺	たか.い
嵾	
嵿	
嶁	いただ.き
嶂	みね
嶃	けわ.しい
嶄	
嶇	けわ.しい
嶈	
嶊	
嶋	しま
嶌	しま
嶐	やまのかたち
嶒	
嶓	
嶔	けわ.しい
嶕	
嶗	
嶙	
嶛	
嶝	さかみち
嶟	そばだ.つ
嶠	
嶢	けわ.しい
嶤	
嶧	つら.なる
嶫	たか.い
嶬	
嶮	けわ.しい
嶰	たに
嶲	めぐり つばめ
嶴	おく.まる くま
嶷	さと.い
嶸	けわ.しい
嶹	しま
嶺	
嶼	しま
嶽	たけ
巃	けわ.しい
巇	けわ.しい
巉	
巋	つら.なる
巌	いわ いわお けわ.しい
巍	たか.い
巎	
巐	
巑	
巒	みね
巓	いただき
巖	いわ いわお けわ.しい
巗	
巘	みね
巙	
巛	かわ
川	かわ
州	す
巠	
巡	めぐ.る めぐ.り
巢	
巣	す す.くう
巤	たてがみ もと
工	
左	ひだり
巧	たく.み たく.む うま.い
巨	
巩	
巫	みこ かんなぎ
差	さ.す さ.し
己	おのれ つちのと な
已	や.む すで.に のみ はなはだ
巳	み
巴	ともえ うずまき
巵	さかずき
巷	ちまた
巸	ひろいあご おお.きい
巹	したが.う の.びる さかずき
巻	ま.く まき ま.き
巽	たつみ
巾	おお.い ちきり きれ
帀	めぐ.る めぐ.らす
市	いち
布	ぬの
帆	ほ
帇	てわざがすばやい
帋	かみ
希	まれ
帍	ひれ
帑	かねぐら
帒	ふくろ
帔	ふくろ
帕	つつ.む
帖	かきもの
帘	さけばた
帙	ふまき
帚	ほうき
帛	きぬ
帝	みかど
帟	ひらとばり
帠	のり
帥	
帨	てふき
師	もろもろ なら.う
席	むしろ
帮	たす.ける
帯	お.びる おび
帰	かえ.る かえ.す おく.る とつ.ぐ
帲	おお.う
帳	とばり
帵	
帶	お.びる おび
帷	とばり
常	つね とこ-
帽	ずきん おお.う
帾	はた はたじるし わたいれ
幀	
幃	とばり
幄	とばり
幅	はば
幇	たす.ける
幉	たづな
幋	あたまのかざり
幌	ほろ とばり
幎	とばり
幐	においぶくろ ふくろ
幑	めじるしのぬの はた
幔	まく
幕	とばり
幖	しるし はた のぼり
幗	
幘	ずきん
幛	ぬの
幜	きぬ かずき
幞	ずきん
幟	のぼり
幡	はた
幢	はた
幣	ぬさ
幤	ぬさ
幨	とばり ほろ たちき.れる
幪	ふくさ
幫	たす.ける
幬	とばり
幭	おおい
幮	とばり かや
幰	ほろ
干	ほ.す ほ.し- -ぼ.し ひ.る
平	たい.ら -だいら ひら ひら-
年	とし
幵	
并	あわ.せる なら.ぶ
幷	あわせる ならぶ
幸	さいわ.い さち しあわ.せ
幹	みき
幺	ちいさい
幻	まぼろし
幼	おさな.い
幽	ふか.い かす.か くら.い しろ.い
幾	いく- いく.つ いく.ら
广	
庀	おさ.める
庁	やくしょ
広	ひろ.い ひろ.まる ひろ.める ひろ.がる ひろ.げる
庄	
庇	ひさし おお.う かば.う
床	とこ ゆか
庋	とだな
庎	たな ながし
序	つい.で ついで
底	そこ
庖	くりや
店	みせ たな
庚	かのえ
府	
庠	まなびや
庢	さえぎりとど.める
庤	たくわ.える
庥	かげ
度	たび -た.い
座	すわ.る
庨	
庪	
庫	くら
庬	はっきり.しない
庭	にわ
庱	
庳	ひく.い
庵	いおり いお
庶	
康	
庸	
庹	
庽	かこつ.ける よ.せる よ.る
庾	くら
庿	たまや みたまや やしろ
廁	かわや
廂	ひさし
廃	すた.れる すた.る
廆	かき
廈	いえ
廉	
廊	
廋	かく.す
廌	
廎	いえのかたわら
廏	うまや
廐	うまや
廑	
廒	
廓	くるわ とりで
廔	まど むね のき
廕	おお.う かば.う かげ
廖	
廙	てんまく つつしむ ひさし
廚	くりや
廛	みせ やしき たな
廜	いおり
廝	こもの
廞	つら.ねる おこ.す けわ.しい
廟	たまや みたまや やしろ
廠	
廡	しげ.る ひさし
廢	すた.れる すた.る
廣	ひろ.い ひろ.まる ひろ.める ひろ.がる ひろ.げる
廥	まぐさぐら くら
廨	やくしょ
廩	くら
廫	むな.しい うつろ
廬	いお いおり いえ
廰	やくしょ
廱	やわらぐ
廳	やくしょ
廴	
延	の.びる の.べる の.べ の.ばす
廷	
廸	みち みちび.く すす.む いた.る
廹	
建	た.てる た.て -だ.て た.つ
廻	まわ.る まわ.す もとお.る めぐ.る めぐ.らす
廼	すなわ.ち なんじ
廽	まわす まわる かえる めぐる
廾	にじゅう
廿	にじゅう
开	
弁	わきま.える わ.ける はなびら あらそ.う
异	あ.げる
弃	すて.る
弄	いじく.る ろう.する いじ.る ひねく.る たわむ.れる もてあそ.ぶ
弆	おさ.める しまいこ.む
弇	おお.う
弈	
弉	さかん
弊	
弋	いぐるみ
弌	ひと- ひと.つ
弍	ふた- ふた.つ ふたた.び
弎	み み.つ みっ.つ
式	
弐	ふた.つ そえ
弑	しい.する
弓	ゆみ
弔	とむら.う とぶら.う
引	ひ.く ひ.き ひ.き- -び.き ひ.ける
弖	
弗	どる ず
弘	ひろ.い
弙	ゆみをはってねら.う も.つ
弛	たる.む たる.める たゆ.む ゆる.む ゆる.み
弜	つよ.い つよいゆみ
弝	ゆづか つか
弞	
弟	おとうと
弡	つよくいさましい
弢	ゆみぶくろ
弣	ゆづか
弤	
弥	いや や あまねし いよいよ とおい ひさし ひさ.しい わた.る
弦	つる
弧	
弨	そりかえ.る
弩	おおゆみ いしゆみ
弫	ゆみがつよい
弬	ゆみのな
弭	や.める や.む ゆはず
弮	いしゆみ ま.がる まき
弯	ひ.く
弰	ゆはず
弱	よわ.い よわ.る よわ.まる よわ.める
弴	
張	は.る -は.り -ば.り
弶	あみをは.る わなをか.ける
強	つよ.い つよ.まる つよ.める し.いる こわ.い
弸	
弻	たす.ける ゆだめ
弼	たす.ける ゆだめ
弽	ゆがけ
弾	ひ.く -ひ.き はず.む たま はじ.く はじ.ける ただ.す はじ.きゆみ
弿	ゆみがつよい
彀	
彁	
彄	ゆはず ゆがけ
彅	なぎ
彇	ゆはず
彈	ひ.く はず.む たま はじ.く はじ.ける ただ.す
彊	つよ.い
彌	いや や あまねし いよいよ とおい ひさし ひさ.しい わた.る
彍	は.る はし.る
彎	ひ.く
彐	
彑	
当	あ.たる あ.たり あ.てる あ.て まさ.に まさ.にべし
彔	きざ.む
彖	
彗	ほうき
彘	ぶた
彙	はりねずみ
彛	つね
彜	つね
彝	つね
彠	はか.る ものさし のり
彡	
形	かた -がた かたち なり
彣	あや
彤	あか.い
彦	ひこ
彧	あや
彩	いろど.る
彪	あや
彫	ほ.る -ぼ.り
彬	うるわ.しい あき.らか
彭	
彯	
彰	
影	かげ
彲	みずち
彳	たたず.む
彴	まるきばし
彵	しずかにゆ.く
彷	さまよ.う
彸	
役	
彺	いそぎゆ.く
彼	かれ かの か.の
彽	たちもとほ.る
彾	
彿	
往	い.く いにしえ さき.に ゆ.く
征	
徂	ゆ.く
徃	い.く いにしえ さき.に ゆ.く
径	みち こみち さしわたし ただちに
待	ま.つ -ま.ち
徇	あまねし したが.う とな.える
很	もと.る
徉	さまよ.う
徊	さまよ.う
律	
後	のち うし.ろ うしろ あと おく.れる
徍	ゆ.く
徏	すす.む のぼ.る
徐	おもむ.ろに
徑	みち こみち さしわたし ただちに
徒	いたずら あだ
従	したが.う したが.える より
徖	やす.らか
得	え.る う.る
徘	さまよ.う
徙	うつ.る うつ.す
徜	さまよ.う
徝	ほどこ.す のぼ.る
從	したが.う したが.える より
徠	きた.す きた.る く.る
御	おん- お- み-
徢	
徤	すこ.やか
徧	あまね.し あまね.く
徨	さまよ.う
復	また
循	
徫	や.く
徬	つきそ.う
徭	えだち ふぞろ.い つかい
微	かす.か
徯	こみち も.つ
徰	
徱	かる.い かろ.んずる すばや.い
徳	
徴	しるし
徵	しるし めす
德	おしえ
徸	い.く
徹	
徼	めぐ.る
徽	しるし
心	こころ -ごころ
忄	こころ
必	かなら.ず
忇	こうろうがおおきい おも.う
忈	した.しむ
忉	うれ.える
忋	たの.む あお.ぐ
忌	い.む い.み い.まわしい
忍	しの.ぶ しの.ばせる
忐	むな.しい
忑	むな.しい
忒	か.わる
忓	きわ.める おか.す
忔	よろこ.ぶ
忖	はか.る
志	シリング こころざ.す こころざし
忘	わす.れる
忙	いそが.しい せわ.しい おそ.れる うれえるさま
応	あた.る まさに こた.える
忝	かたじけな.い
忞	つと.める
忠	
忡	うれ.える
忢	さと.る
忤	さから.う もと.る
忨	むさぼ.る
忩	にわか あわ.てる
忪	おどろ.く
快	こころよ.い
忬	あらかじめ やす.んずる
忭	たの.しむ
忮	さか.らう
忯	つつし.む
忰	せがれ やつ.れる
忱	まこと
忲	なら.う
忳	うれ.える
念	
忶	もだ.える まよ.う
忸	はじ.る
忺	のぞ.む
忻	よろこ.ぶ
忼	なげ.く あなど.る
忽	たちま.ち ゆるが.せ
忿	いか.る いかり
怇	あなど.る
怊	かな.しむ いた.む
怍	はじ.る
怎	いかで なんぞ
怏	うら.む
怐	
怒	いか.る おこ.る
怓	みだ.れる
怔	おそれあわ.てる
怕	かしわ おそ.れる
怖	こわ.い こわ.がる お.じる おそ.れる
怗	おだ.やか したが.う
怘	かた.める かたく
怙	たの.む
怚	おご.る
怛	いた.む
怜	あわ.れむ さと.い
思	おも.う おもえら.く おぼ.す
怟	もだ.える
怠	おこた.る なま.ける
怡	よろこ.ぶ
怢	
怤	おも.う よろこ.ぶ
急	いそ.ぐ いそ.ぎ
怦	
性	さが
怨	うら.む うらみ うら.めしい
怩	
怪	あや.しい あや.しむ
怫	
怭	あなど.る
怯	ひる.む おびえ.る おじる おび.える おそ.れる
怱	にわか あわ.てる
怳	くる.う
怵	おそ.れる
怺	こら.える
恀	たの.む
恁	
恂	まこと
恃	たの.む
恆	つね.に
恇	つね
恈	むさぼりおしむ
恉	こころ
恊	あわ.せる かな.う
恋	こ.う こい こい.しい
恌	うす.い
恍	とぼ.ける ほ.れる
恐	おそ.れる おそ.る おそ.ろしい こわ.い こわ.がる
恑	か.わる あや.しむ
恒	つね つねに
恔	さとい
恕	ゆる.す
恖	おも.う おもえら.く おぼ.す
恗	おそ.れる うれ.える ほこ.る
恙	つつが.ない
恚	いか.る
恝	
恟	おそ.れる
恠	あや.しい あや.しむ
恡	ねた.む やぶさか お.しむ
恢	ひろ.い
恣	ほしいまま
恤	めぐ.む あわ.れむ うれ.える
恥	は.じる はじ は.じらう は.ずかしい
恧	はじ.る
恨	うら.む うら.めしい
恩	
恪	つつし.む
恫	いた.む
恬	やすら.く やす.い
恭	うやうや.しい
息	いき
恰	あたか.も
恱	よろこ.ぶ よろこ.ばす
恵	めぐ.む めぐ.み
恷	
恾	いそが.しい せわ.しい おそ.れる うれ.える
恿	いさ.む
悁	
悂	あやま.る つつし.む
悃	まごころ
悄	うれ.える
悆	わす.れる
悈	ととの.える
悉	つ.きる ことごと ことごと.く つ.くす つぶさ.に
悊	うやま.う
悋	ねた.む やぶさか お.しむ
悌	
悍	たけし あらし
悎	おそ.れる
悑	こわ.い こわ.がる お.じる おそ.れる
悒	ふさ.ぐ うれ.える
悓	たと.える うかが.う
悔	く.いる く.やむ くや.しい
悕	おも.う かなし.む
悖	もと.る
悗	
悘	つまび.らか うやうや.しい
悚	おそ.れる
悛	あらた.める
悝	たわむ.れる
悞	あやま.る
悟	さと.る
悠	
悢	かな.しむ
患	わずら.う
悤	にわか あわ.てる
悥	み.ちる
悦	よろこ.ぶ よろこ.ばす
悧	
您	なんじ しかり その のみ
悩	なや.む なや.ます なや.ましい なやみ
悪	わる.い わる- あ.し にく.い -にく.い ああ いずくに いずくんぞ にく.む
悰	たの.しむ
悱	いいなや.む
悲	かな.しい かな.しむ
悳	
悴	せがれ やつ.れる
悵	いた.む うら.む
悶	もだ.える もだえ.る
悷	かな.しむ
悸	
悻	もと.る
悼	いた.む
悽	いたむ
悾	
惂	うれえくるしむ
惄	ひもじい
情	なさ.け
惆	うら.む
惇	あつ.い
惈	いさ.ましい
惉	やぶ.れる
惊	かな.しむ
惋	なげ.く
惎	そこ.なう
惏	むさぼ.る
惑	まど.う
惓	うむ
惔	うれ.える
惕	つつし.む
惘	あき.れる
惙	うれ.える
惚	ほけ.る ぼ.ける ほ.れる
惛	おろ.か
惜	お.しい お.しむ
惝	うっとり.する
惞	よろこ.ぶ
惟	おも.んみる これ おも.うに
惠	めぐ.む めぐ.み
惡	わる.い あ.し にく.い ああ いずくに いずくんぞ にく.む
惢	うたが.う
惣	いそが.しい そうじて
惥	すす.む すす.める
惧	おそ.れる
惨	みじ.め いた.む むご.い
惮	
惰	
惱	なや.む なや.ます なや.ましい なやみ
惲	あつ.い
想	おも.う
惴	おそ.れる
惵	やす.らか
惶	おそ.れる
惷	
惸	うれ.える
惹	ひ.く
惺	さと.る
惻	いた.む
惼	せま.い
惽	
愀	
愁	うれ.える うれ.い
愂	もと.る
愃	
愆	あや.まる
愇	うら.む あさ.い よい
愈	いよいよ まさ.る
愉	たの.しい たの.しむ
愊	まこと
愌	はびこ.る
愍	あわ.れむ
愎	もと.る
意	
愐	つと.める
愑	みつ.る いか.る
愒	いこ.う
愓	ほしいまま
愔	やわ.らぐ
愕	おどろ.く
愖	まこと たの.しむ
愗	おろ.か やぶさか
愙	つつし.む
愚	おろ.か
愛	いと.しい かな.しい め.でる お.しむ まな
愜	こころよ.い
愞	よわ.い おそ.れる
感	
愡	
愢	こころがたが.う せ.める
愧	はじ.る はじ.らう はずかし.める とが.める
愨	つつし.む まこと
愪	うれ.える うご.く
愫	まこと
愬	うった.える
愰	さとい
愱	くる.しむ
愴	いたま.しい いた.む
愵	うれ.える
愶	おびや.かす
愷	たの.しむ
愹	いか.る よろこ.ぶ み.ちる
愺	
愼	つつし.む つつし.み
愽	
愾	ためいき
愿	つつし.む
慁	うれ.える
慂	すす.む すす.める
慄	ふる.える おそ.れる おのの.く
慅	うご.く
慆	よろこ.ぶ
慇	
慈	いつく.しむ
慉	おこ.す
慊	あきたりる うら.む
態	わざ.と
慌	あわ.てる あわ.ただしい
慍	いか.る いか.り うら.む
慎	つつし.む つつし つつし.み
慓	
慕	した.う
慘	みじ.め いた.む むご.い
慙	はじ はじ.る
慚	はじ はじ.る
慝	わる.い
慞	おそ.れる
慟	なげ.く
慠	おご.る うれ.える
慢	
慣	な.れる な.らす
慥	たし.かに
慧	さとい
慨	
慫	すす.める
慬	かな.しむ
慮	おもんぱく.る おもんぱか.る
慯	
慰	なぐさ.める なぐさ.む
慱	
慲	わす.れる
慳	おし.む
慴	おそ.れる
慵	ものうい
慶	よろこ.び
慷	なげ.く
慸	たか.い きわ.まる おと.る
慻	かえり.みる
慼	うれ.える
慾	
慿	つ.く つか.れる よ.る たの.む
憀	
憁	
憂	うれ.える うれ.い う.い う.き
憃	おろ.か
憄	ほどこ.す
憇	いこ.い いこ.う
憊	つか.れる
憋	せっかち
憍	ほしいまま
憎	にく.む にく.い にく.らしい にく.しみ
憐	あわ.れむ あわ.れ
憑	つ.く つか.れる よ.る たの.む
憒	みだ.れる
憓	いつく.しむ
憔	やつ.れる やせ.る
憖	なまじ.い
憗	なまじ.い
憘	よろこ.ぶ ああ この.む
憙	よろこ.ぶ ああ この.む
憚	はばか.る
憜	つつしまない
憝	うら.む
憟	へつら.う
憠	つよ.い
憤	いきどお.る
憥	くる.しむ
憧	あこが.れる
憨	おろ.か
憩	いこ.い いこ.う
憪	たの.しむ
憫	あわれ.む うれ.える
憬	あこが.れる
憭	さとい
憮	いつくし.む
憲	
憶	
憸	かたよ.る
憹	こころみだ.れる なや.む
憺	
憼	つつし.む
憾	うら.む
懀	にく.む もだ.える
懁	はげ.しい
懂	みだ.れる
懃	ねんごろ
懆	
懇	ねんご.ろ
懈	たわ.い おこた.る
應	あた.る まさに こた.える
懊	じれった.い なや.む
懋	し.げる つと.める
懌	よろこ.ぶ
懍	
懎	うら.む かな.しむ
懏	さとい
懐	ふところ なつ.かしい なつ.かしむ なつ.く なつ.ける なず.ける いだ.く おも.う
懕	やす.らか た.りる ゆる.す
懜	くら.い
懝	おろ.か おそ.れる はか.る
懞	あつ.い
懟	うら.む
懡	
懢	むさぼ.る すこ.やか
懣	もだ.える
懥	
懦	よわ.い
懧	よわ.い
懩	ねが.う
懬	ひろ.い おお.きい むな.しい つよ.い
懭	うら.む
懯	おも.う
懲	こ.りる こ.らす こ.らしめる
懴	くい.る
懵	
懶	ものうい おこたる
懷	ふところ なつ.かしい なつ.かしむ なつ.く なつ.ける いだ.く おも.う
懸	か.ける か.かる
懺	くい.る
懼	おそ.れる
懽	よろこ.ぶ
懾	おそ.れる
懿	よい
戀	こ.う こい こい.しい
戁	つつし.む
戃	おどろ.く
戄	おどろ.く
戇	おろ.か
戈	ほこ ほこづくり
戉	えびす まさかり
戊	つちのえ
戌	いぬ
戍	まもり まも.る
戎	えびす つわもの
成	な.る な.す -な.す
我	われ わ わ.が- わが-
戒	いまし.める
戓	
戔	
戕	ころ.す
或	あ.る あるい あるいは
戚	いた.む うれ.える みうち
戛	ほこ
戜	するど.い き.る
戝	
戞	ほこ
戟	ほこ
戠	
戡	かつ さす
戢	おさ.める
戣	ほこ
戦	いくさ たたか.う おのの.く そよ.ぐ わなな.く
戧	つく.る はじ.める きず.つける
戩	ほろ.ぼす
截	き.る たつ
戫	はや.い
戮	ころ.す けず.る
戯	たわむ.れる ざ.れる じゃ.れる
戰	いくさ たたか.う おのの.く そよぐ
戲	たわむ.れる たわむ.れ
戳	
戴	いただ.く
戸	と
戹	せま.い
戻	もど.す もど.る
戽	く.む あかくみ
戾	もどす もとる いたる
房	ふさ
所	ところ -ところ どころ とこ
扁	ひらたい
扂	かんぬき とざし
扃	かんぬき とびら
扄	
扆	ついたて
扇	おうぎ
扈	したが.う
扉	とびら
手	て て- -て た-
扌	
才	
扎	
扐	
扑	かるくう.つ むちう.つ
扒	ぬ.く さば.く
打	う.つ う.ち- ぶ.つ
扔	よ.る ふ.れる す.てる
払	はら.う -はら.い -ばら.い
扖	は.める しぼ.る
托	たく.する たの.む
扚	はやくうつ
扛	あ.げる
扜	さしまね.く
扞	ふせ.ぐ
扠	さて さ.す
扡	
扣	たた.く ひか.える
扤	うご.く
扨	さて さ.す
扭	ねじまわ.す
扮	ふん.する やつ.す よそお.う
扯	ひ.く
扱	あつか.い あつか.う あつか.る こ.く
扳	ひ.く さ.く ひきとめる
扶	たす.ける
批	
扺	あ.たる あ.てる
扻	
扼	おさ.える
扽	ひ.く
找	
承	うけたまわ.る う.ける ささ.げる とど.める たす.ける こ.らす つい.で すく.う
技	わざ
抂	
抃	う.つ
抄	
抅	
抉	えぐ.る こじ.る くじ.る
把	
抍	あ.げる ぬ.く すく.う と.る
抎	うしな.う お.ちる
抏	くじく
抐	そ.める う.つ い.れる つか.む
抑	おさ.える
抒	く.む の.べる
抓	つ.ねる つ.める つね.る つま.む
抔	など すく.う
投	な.げる -な.げ
抖	
抗	あらが.う
折	お.る おり お.り -お.り お.れる
抙	
抛	なげう.つ
抜	ぬ.く -ぬ.く ぬ.き ぬ.ける ぬ.かす ぬ.かる
択	えら.ぶ
抦	も.つ
抨	はじ.く
披	
抬	もた.げる
抱	だ.く いだ.く かか.える
抳	と.まる
抵	
抶	むちう.つ
抷	ひら.く
抹	
抺	さぐ.る
抻	
押	お.す お.し- お.っ- お.さえる おさ.える
抽	ひき-
抾	と.る
抿	な.でる
拂	はら.う
拄	あ.げる
担	かつ.ぐ にな.う
拆	さく ひらく
拇	おやゆび
拈	ひね.る
拉	らっ.する ひし.ぐ くだ.く
拊	は.る うつ な.でる
拌	
拍	
拎	か.ける
拏	つか.む ひ.く
拐	
拑	つぐ.む
拒	こば.む
拓	ひら.く
拔	ぬ.く ぬ.ける ぬ.かす ぬ.かる
拕	ひ.く
拖	ひ.く
拗	ねじ.れる こじ.れる す.ねる ねじ.ける
拘	かか.わる
拙	つたな.い
拚	てをう.つ
招	まね.く
拜	おが.む おろが.む
拝	おが.む おろが.む
拠	よ.る
拡	ひろ.がる ひろ.げる ひろ.める
拪	うつ.る
括	くく.る
拭	ぬぐ.う ふ.く
拮	はたら.く
拯	すく.う
拱	こまぬ.く こまね.く
拲	てかせ
拳	こぶし
拴	えら.ぶ
拵	こしら.える
拶	せま.る
拷	
拼	したが.う
拽	ひ.く
拾	ひろ.う
拿	つか.む ひ.く
持	も.つ -も.ち も.てる
挂	か.ける
挃	さ.す
挄	ひろ.がる ひろ.げる ひろ.める
指	ゆび さ.す -さ.し
挈	ひっさ.げる
按	おさ.える しら.べる
挊	いじく.る いじ.る ひねく.る たわむ.れる もてあそ.ぶ
挋	たす.ける
挌	う.つ
挍	はか.る
挐	ひ.く
挑	いど.む
挓	ひら.く
挖	あば.く
挘	むし.る むしりと.る
挙	あ.げる あ.がる こぞ.る
挟	はさ.む はさ.まる わきばさ.む さしはさ.む
挧	とち
挨	ひら.く
挩	とく
挪	も.む
挫	くじ.く くじ.ける
挭	みだ.す
振	ふ.る ぶ.る ふ.り -ぶ.り ふ.るう
挲	
挵	いじく.る いじ.る ひねく.る たわむ.れる もてあそ.ぶ せせ.る
挶	ささ.える も.つ
挹	く.む
挺	ぬ.く
挻	
挼	お.とす
挽	ひ.く
挾	はさ.む はさ.まる わきばさ.む さしはさ.む
挿	さ.す はさ.む
捁	みだ.す
捂	ふ.れる
捃	ひろ.う
捄	も.る
捆	ととの.える
捉	とら.える
捊	かきあつ.める
捋	と.る
捌	さば.く さば.ける は.け
捍	ふせ.ぐ
捎	と.る
捏	こ.ねる ね.る つく.ねる
捐	す.てる
捒	つつし.む あ.げる
捓	もてあそ.ぶ
捔	と.る
捕	と.らえる と.らわれる と.る とら.える とら.われる つか.まえる つか.まる
捗	はかど.る
捘	お.す
捙	
捛	とも
捜	さが.す
捥	うで も.ぐ もぎ.る
捦	かたくと.る
捧	ささ.げる
捨	す.てる
捩	よじ.る ね.じる ねじ.れる もじ.る
捫	な.でる
捬	な.でる
捭	
据	す.える す.わる
捱	ふせ.ぐ
捲	ま.く ま.くる まく.る めく.る まく.れる
捴	
捵	の.ばす
捶	むちう.つ
捷	はや.い
捸	なめ.らか
捺	さ.す お.す
捻	ね.じる ねじ.る ひね.くる ひね.る
捼	お.す
捽	つか.む
捿	す.む
掀	
掂	はか.る
掃	は.く
掄	えら.ぶ
掇	ひろ.う
授	さず.ける さず.かる
掉	ふる.う
掊	か.く
掌	てのひら たなごころ
掎	ひ.く
掏	す.る えら.ぶ
掐	つま.む
排	
掔	かた.い
掕	と.める
掖	たす.ける わきばさ.む
掘	ほ.る
掙	さ.す
掚	かざ.る
掛	か.ける -か.ける か.け -か.け -が.け か.かる -か.かる -が.かる か.かり -が.かり かかり -がかり
掞	の.べる
掟	おきて
掠	かす.める かす.る かす.れる
採	と.る
探	さぐ.る さが.す
掣	ひ.く
掤	ふた
接	つ.ぐ
掦	かか.げる
控	ひか.える ひか.え
推	お.す
掩	おお.う
措	お.く
掫	まも.る たきぎ う.つ
掬	きく.す むす.ぶ すく.う たなごころ
掭	
掮	かつ.ぐ
掯	とどこお.る
掲	かか.げる
掴	つか.む つか.まえる つか.まる
掵	
掻	か.く
掽	つ.く はえずみ
掾	じょう
揀	えら.ぶ
揁	ひ.く
揃	そろ.える そろ.う そろ.い き.る
揄	
揅	みが.く
揆	はかりごと はか.る
